           1     1.67758     1.67758           0
           2     1.97084     1.82421    0.103685
           3     2.18668     1.94503    0.120458
           4     1.94279     1.94447   0.0903445
           5     1.95607     1.94679   0.0723053
           6     2.07694     1.96848   0.0634245
           7     1.88738      1.9569    0.055412
           8     2.10521     1.97544   0.0514934
           9     2.31744     2.01344   0.0581262
          10     1.84382     1.99647   0.0547325
          11      1.9555     1.99275   0.0498834
          12     1.99585     1.99301   0.0457272
          13     2.11427     2.00234   0.0431506
          14     2.14427     2.01247   0.0412422
          15     2.14763     2.02148   0.0394647
          16     2.15392     2.02976   0.0378563
          17     2.22323     2.04114   0.0373009
          18     2.04741     2.04149   0.0352302
          19     1.96967     2.03771   0.0335782
          20     2.06008     2.03883   0.0319179
          21     2.17824     2.04547   0.0310807
          22     2.06883     2.04653   0.0296861
          23     1.83761     2.03745   0.0297526
          24     2.06726     2.03869   0.0285388
          25     1.99471     2.03693   0.0274514
          26     2.15809     2.04159   0.0267882
          27     2.38209      2.0542   0.0286109
          28       1.888     2.04826   0.0281981
          29     1.77148     2.03872   0.0287958
          30      2.1621     2.04283    0.028128
          31     2.20485     2.04806    0.027702
          32     2.24525     2.05422   0.0275132
          33     2.15684     2.05733   0.0268546
          34     2.12395     2.05929   0.0261362
          35     2.03931     2.05872   0.0253956
          36     2.03251     2.05799   0.0247006
          37     2.34833     2.06584   0.0252487
          38     2.09615     2.06664   0.0245969
          39     2.15113      2.0688   0.0240614
          40     2.06847     2.06879   0.0234599
          41     2.18611     2.07166   0.0230616
          42     2.16197     2.07381   0.0226125
          43     1.98667     2.07178   0.0221772
          44     2.06912     2.07172   0.0216733
          45     2.07884     2.07188   0.0211923
          46     2.13771     2.07331   0.0207798
          47     1.72422     2.06588   0.0216244
          48     2.05662     2.06569   0.0211748
          49     1.95456     2.06342   0.0208637
          50     2.03618     2.06288   0.0204535
          51     1.92625      2.0602   0.0202272
          52     2.21486     2.06317   0.0200557
          53     2.26334     2.06695   0.0200297
          54     2.15138     2.06851   0.0197197
          55     2.05928     2.06834   0.0193619
          56     2.05639     2.06813   0.0190173
          57     1.89845     2.06515   0.0189152
          58     2.12855     2.06625   0.0186207
          59     2.09034     2.06665   0.0183095
          60     2.19969     2.06887   0.0181381
          61     2.09624     2.06932   0.0178463
          62     2.25931     2.07238   0.0178197
          63     2.07133     2.07237   0.0175368
          64       1.946     2.07039   0.0173736
          65     1.95015     2.06854   0.0172045
          66     1.93534     2.06653   0.0170618
          67     1.86747     2.06355   0.0170639
          68      2.2989     2.06702   0.0171603
          69     2.00042     2.06605   0.0169387
          70     1.89647     2.06363   0.0168691
          71     1.88289     2.06108   0.0168225
          72     2.15336     2.06236   0.0166376
          73     1.93099     2.06056   0.0165067
          74     2.12282     2.06141   0.0163051
          75     2.04478     2.06118   0.0160892
          76     2.14365     2.06227    0.015914
          77      2.2433     2.06462   0.0158801
          78     2.03289     2.06421   0.0156817
          79     2.28963     2.06707   0.0157406
          80     2.19044     2.06861   0.0156192
          81     2.21051     2.07036   0.0155243
          82     1.95651     2.06897    0.015397
          83      2.0387     2.06861   0.0152158
          84     2.07335     2.06866   0.0150348
          85     1.98479     2.06768   0.0148902
          86     2.06058     2.06759   0.0147173
          87     2.06521     2.06757   0.0145482
          88     2.21623     2.06926   0.0144806
          89     2.24733     2.07126   0.0144555
          90     2.20439     2.07274   0.0143703
          91     2.07769     2.07279   0.0142125
          92     2.41351     2.07649   0.0145325
          93     1.93218     2.07494   0.0144589
          94     2.15573      2.0758   0.0143306
          95     2.38713     2.07908   0.0145496
          96     2.23042     2.08066   0.0144832
          97     2.03724     2.08021   0.0143408
          98     1.87115     2.07807   0.0143523
          99     2.32234     2.08054   0.0144178
         100     2.06444     2.08038   0.0142745
