1 0.451899 0
2 0.478586 0.0266876
3 0.480476 0.0155236
4 0.48125 0.011004
5 0.484543 0.00913796
6 0.49256 0.0109512
7 0.488084 0.0102809
8 0.483687 0.00992992
9 0.485143 0.00887749
10 0.488085 0.00846781
11 0.489522 0.00779317
12 0.49077 0.00722271
13 0.490605 0.00664598
14 0.491602 0.00623329
15 0.49254 0.00587824
16 0.491736 0.00555716
17 0.492338 0.00525474
18 0.49298 0.0049956
19 0.495992 0.00560335
20 0.496864 0.00538695
21 0.494657 0.00557911
22 0.496016 0.0054904
23 0.495292 0.00529611
24 0.494861 0.0050889
25 0.494792 0.00488159
26 0.4945 0.00469915
27 0.494183 0.00453285
28 0.493053 0.00451173
29 0.49257 0.00438005
30 0.492267 0.00424237
31 0.493522 0.00429077
32 0.494775 0.00433937
33 0.494556 0.00421154
34 0.495694 0.00424145
35 0.494862 0.00420165
36 0.493591 0.00427653
37 0.494367 0.00423105
38 0.494422 0.00411857
39 0.494077 0.00402642
40 0.494792 0.00398902
41 0.495909 0.00404785
42 0.496236 0.00396377
43 0.496363 0.00387256
44 0.497458 0.00393901
45 0.497007 0.00387683
46 0.497659 0.00384725
47 0.496452 0.00395337
48 0.495906 0.00390839
49 0.495631 0.00383767
50 0.496051 0.00378345
51 0.496254 0.0037141
52 0.496587 0.00365719
53 0.497707 0.0037583
54 0.497578 0.0036903
55 0.497933 0.00363993
56 0.497519 0.0035983
57 0.497635 0.00353652
58 0.49856 0.00359604
59 0.499315 0.00361438
60 0.499208 0.00355526
61 0.499103 0.00349807
62 0.499918 0.00353653
63 0.499934 0.00347998
64 0.499833 0.00342667
65 0.499443 0.00339601
66 0.499323 0.00334631
67 0.499372 0.00329636
68 0.499974 0.0033027
69 0.500267 0.00326769
70 0.500063 0.00322712
71 0.500775 0.00325994
72 0.50093 0.00321811
73 0.501552 0.00323401
74 0.501394 0.00319393
75 0.501988 0.00320656
76 0.502537 0.00321142
77 0.502445 0.00317076
78 0.502877 0.00315946
79 0.502621 0.00312971
80 0.502625 0.00309034
81 0.502876 0.00306226
82 0.502567 0.00304044
83 0.502723 0.00300764
84 0.502933 0.00297902
85 0.503453 0.00298938
86 0.503118 0.00297334
87 0.503122 0.00293897
88 0.503485 0.00292801
89 0.503613 0.00289777
90 0.503002 0.00292997
91 0.503045 0.00289791
92 0.502742 0.00288219
93 0.5023 0.00288508
94 0.502471 0.00285936
95 0.502767 0.00284454
96 0.502656 0.00281694
97 0.502588 0.00278857
98 0.502803 0.00276826
99 0.503079 0.00275409
100 0.503153 0.0027274
