1 5.61667 0
2 5.31473 0.301941
3 4.83726 0.508296
4 4.707 0.382298
5 4.78691 0.306719
6 4.85139 0.258604
7 4.70001 0.265867
8 4.66712 0.232584
9 4.63775 0.207213
10 4.64898 0.185677
11 4.77607 0.210622
12 4.83438 0.200916
13 4.92391 0.205362
14 4.93733 0.1906
15 4.95745 0.178577
16 4.96896 0.167439
17 5.03439 0.170349
18 5.05797 0.162329
19 5.10229 0.159815
20 5.14707 0.158089
21 5.15973 0.150904
22 5.25285 0.17139
23 5.23109 0.165209
24 5.25008 0.159311
25 5.30667 0.162949
26 5.31766 0.156941
27 5.34834 0.154102
28 5.36766 0.149748
29 5.37899 0.144936
30 5.33756 0.146023
31 5.32104 0.142196
32 5.29318 0.140472
33 5.31273 0.137544
34 5.32709 0.134208
35 5.34409 0.131421
36 5.37372 0.131111
37 5.38683 0.12819
38 5.41457 0.127818
39 5.46471 0.134216
40 5.48381 0.132205
41 5.47075 0.129601
42 5.46505 0.126606
43 5.48694 0.12555
44 5.47155 0.123624
45 5.46272 0.121168
46 5.46172 0.118509
47 5.47465 0.116679
48 5.4995 0.116894
49 5.4724 0.117648
50 5.47219 0.115271
51 5.47743 0.11311
52 5.52569 0.120959
53 5.53677 0.119171
54 5.53314 0.116999
55 5.5403 0.115075
56 5.54074 0.113002
57 5.57488 0.116132
58 5.58527 0.114584
59 5.58208 0.112671
60 5.57932 0.110811
61 5.56887 0.10948
62 5.55066 0.109228
63 5.55024 0.107481
64 5.55195 0.105802
65 5.52727 0.107045
66 5.53374 0.105609
67 5.51024 0.106642
68 5.50279 0.105326
69 5.49823 0.103888
70 5.50923 0.102983
71 5.48693 0.103944
72 5.49607 0.102897
73 5.50034 0.101567
74 5.50169 0.100194
75 5.49725 0.0989494
76 5.5101 0.0984805
77 5.4986 0.0978714
78 5.50144 0.0966504
79 5.48394 0.0970108
80 5.47351 0.0963566
81 5.46212 0.0958389
82 5.46557 0.0947257
83 5.47781 0.094375
84 5.50253 0.0964658
85 5.47356 0.0996303
86 5.47699 0.0985247
87 5.46508 0.0981109
88 5.47677 0.0976915
89 5.4677 0.0970128
90 5.45799 0.096419
91 5.45556 0.0953843
92 5.44733 0.0947009
93 5.44921 0.093696
94 5.45531 0.0928945
95 5.45231 0.0919603
96 5.45649 0.0910932
97 5.44845 0.0905073
98 5.46693 0.0914647
99 5.46118 0.0907184
100 5.44741 0.0908553
