1 15.9125 0
2 14.406 1.50645
3 15.4324 1.34535
4 15.3744 0.953074
5 14.7418 0.972221
6 14.659 0.798127
7 14.866 0.705594
8 15.1307 0.66594
9 15.578 0.738248
10 15.6277 0.662172
11 15.5239 0.607877
12 15.6748 0.575056
13 15.6565 0.529292
14 15.6687 0.490181
15 15.5301 0.476899
16 15.7101 0.481018
17 15.4724 0.510508
18 15.3478 0.497193
19 15.1949 0.494508
20 15.0867 0.48145
21 15.0367 0.460674
22 14.9021 0.459393
23 14.9789 0.445635
24 14.9618 0.427006
25 14.9198 0.41172
26 14.8922 0.396529
27 14.8475 0.384169
28 14.8699 0.37087
29 14.8509 0.358357
30 14.7212 0.369695
31 14.763 0.36
32 14.8253 0.354093
33 14.7629 0.348819
34 14.6755 0.349512
35 14.719 0.342161
36 14.6532 0.338966
37 14.6441 0.329805
38 14.6049 0.32339
39 14.5367 0.322281
40 14.5767 0.316657
41 14.5995 0.309676
42 14.6449 0.305601
43 14.6071 0.300787
44 14.5954 0.294104
45 14.6192 0.288478
46 14.6107 0.282267
47 14.6086 0.276204
48 14.5577 0.275134
49 14.5832 0.270663
50 14.6316 0.269575
51 14.6608 0.265845
52 14.6506 0.260882
53 14.6965 0.260008
54 14.757 0.262203
55 14.7834 0.258749
56 14.8205 0.256781
57 14.76 0.259388
58 14.6937 0.263362
59 14.7493 0.264763
60 14.7118 0.262998
61 14.6958 0.259146
62 14.7065 0.255156
63 14.6788 0.252599
64 14.6475 0.250583
65 14.7083 0.25409
66 14.6755 0.252362
67 14.7048 0.250289
68 14.7291 0.247779
69 14.7399 0.244401
70 14.7332 0.240977
71 14.7771 0.241575
72 14.7737 0.23822
73 14.7976 0.236154
74 14.7951 0.232954
75 14.788 0.229939
76 14.7644 0.228116
77 14.7505 0.225563
78 14.7093 0.226435
79 14.7284 0.224372
80 14.7289 0.22155
81 14.7596 0.220935
82 14.7532 0.218318
83 14.7271 0.21724
84 14.7082 0.215471
85 14.7816 0.225221
86 14.7563 0.224019
87 14.7704 0.221874
88 14.7599 0.219586
89 14.7227 0.220266
90 14.7044 0.218578
91 14.6817 0.217352
92 14.6671 0.215471
93 14.666 0.213144
94 14.6704 0.210909
95 14.6934 0.209946
96 14.7173 0.209119
97 14.7259 0.207129
98 14.7229 0.205026
99 14.7426 0.203892
100 14.7669 0.203308
