1 5.51861 0
2 6.216 0.697388
3 5.60605 0.730858
4 5.16205 0.681331
5 5.21179 0.530095
6 5.4791 0.508713
7 5.35554 0.447345
8 5.20477 0.415713
9 5.27116 0.372587
10 5.32794 0.338054
11 5.3063 0.306546
12 5.41052 0.298614
13 5.42063 0.274871
14 5.34064 0.266758
15 5.27663 0.256455
16 5.40703 0.273044
17 5.33449 0.266541
18 5.35743 0.252343
19 5.37007 0.239026
20 5.34875 0.22776
21 5.37413 0.218124
22 5.40927 0.21092
23 5.46542 0.209216
24 5.47097 0.200386
25 5.4204 0.198745
26 5.44963 0.193171
27 5.4267 0.187287
28 5.4947 0.19286
29 5.44463 0.19271
30 5.46273 0.187053
31 5.45987 0.180941
32 5.44027 0.176289
33 5.43686 0.170897
34 5.43406 0.165818
35 5.4293 0.161081
36 5.44287 0.15713
37 5.44353 0.152825
38 5.42385 0.150045
39 5.46993 0.153237
40 5.47748 0.149548
41 5.48103 0.145898
42 5.45074 0.145567
43 5.46318 0.142685
44 5.41861 0.146357
45 5.44643 0.145746
46 5.46748 0.144089
47 5.42062 0.148574
48 5.39082 0.148468
49 5.38525 0.145513
50 5.41144 0.144957
51 5.39925 0.142608
52 5.38258 0.140829
53 5.39841 0.13905
54 5.41128 0.137057
55 5.42197 0.134966
56 5.42829 0.132684
57 5.43841 0.130728
58 5.44774 0.128792
59 5.44943 0.126602
60 5.45129 0.124488
61 5.43775 0.123177
62 5.41813 0.122752
63 5.4314 0.121515
64 5.42144 0.120015
65 5.41504 0.118328
66 5.41801 0.116559
67 5.38896 0.118423
68 5.39492 0.11682
69 5.39272 0.115135
70 5.40361 0.114
71 5.39764 0.112541
72 5.38553 0.111626
73 5.39679 0.110661
74 5.40856 0.109787
75 5.41497 0.108503
76 5.40417 0.107609
77 5.40772 0.106261
78 5.42986 0.107202
79 5.44007 0.106328
80 5.44306 0.105033
81 5.4324 0.104275
82 5.42199 0.10352
83 5.43352 0.102914
84 5.42866 0.101798
85 5.43475 0.100777
86 5.42561 0.100016
87 5.43054 0.0989827
88 5.42426 0.0980526
89 5.41439 0.0974462
90 5.40002 0.0974221
91 5.40355 0.09641
92 5.40427 0.095359
93 5.41283 0.0947164
94 5.40767 0.0938454
95 5.41516 0.0931539
96 5.41183 0.0922385
97 5.40391 0.0916258
98 5.41998 0.0920993
99 5.44962 0.0958595
100 5.44461 0.0950282
