0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00337425  0.00747966  0.0386236  0.0135523  0.367355  0.236123  0.37549  0.0346282  1.18586  0.955425  0.639306  0.00476293  0.45631  0.00377159  0.296996  0.0180569  0.0701627  0.192688  0.0198462  0.048409  0.0121792  0.253832  0.122983  0.303711  0.344434  0.226582  0.137056  0.3513  0.849021  0.0332987  0.116543  0.164298  0.10298  0.298077  0.222984  0.277755  0.117752  0.0661012  0.133327  0.139624  0.0784611  0.187292  0.107543  0.16993  0.277045  0.0303688  0.247274  0.339137  0.217923  0.0119769  0.246288  0.257466  0.103003  0.0101561  0.266173  0.101649  0.332318  0.155751  0.197299  0.0971624  0.309313  0.16251  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00526665  0.00858767  0.0370232  0.115113  0.577454  0.347637  0.777633  0.0266568  0.967286  0.637186  0.550293  0.86242  0.545184  0.403093  0.245441  0.0166027  0.206926  0.169662  0.0735671  0.0368832  0.0316244  0.17142  0.0912137  0.236734  0.238705  0.17332  0.212529  0.398312  0.569072  0.32259  0.273047  0.173829  0.115667  0.214626  0.148985  0.190044  0.153412  0.0440882  0.284638  0.306272  0.0799008  0.582136  0.0736905  0.358904  0.564615  0.352447  0.215421  0.226099  0.153177  0.212457  0.182237  0.172059  0.18235  0.00781813  0.194875  0.168858  0.222172  0.136442  0.160001  0.106377  0.234935  0.10857  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00411341  0.0103252  0.0458738  0.123653  0.446989  0.378156  0.660988  0.404054  0.73999  0.774283  0.425804  0.660896  0.423904  0.501764  0.216438  0.0192075  0.177563  0.157952  0.0561164  0.0416114  0.0337182  0.129661  0.0713763  0.192968  0.232351  0.276092  0.159399  0.380602  0.448839  0.250479  0.206471  0.158725  0.0892287  0.161161  0.122621  0.146235  0.143811  0.139907  0.240591  0.24518  0.216286  0.437373  0.259248  0.27157  0.595621  0.322387  0.25012  0.169942  0.118326  0.193506  0.183882  0.153926  0.159516  0.108691  0.14681  0.12674  0.187466  0.102339  0.126695  0.0844105  0.1766  0.0818832  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00353107  0.0109337  0.0369289  0.188663  0.484104  0.671478  0.541565  0.512241  0.76358  0.847151  0.373478  0.5766  0.358393  0.414725  0.309827  0.140757  0.14784  0.158726  0.0927177  0.0845211  0.0892734  0.149572  0.0942297  0.158296  0.200987  0.223669  0.23262  0.304981  0.372865  0.249732  0.22554  0.155379  0.0748287  0.148659  0.120402  0.164735  0.182044  0.121316  0.222109  0.286741  0.192648  0.424097  0.208895  0.471667  0.489077  0.282227  0.201425  0.187581  0.242807  0.226086  0.255689  0.142648  0.162196  0.0990842  0.151958  0.147644  0.190265  0.0818745  0.102777  0.0985905  0.166462  0.134024  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00299933  0.0118861  0.0423748  0.199959  0.409569  0.614088  0.542431  0.455638  0.67704  0.824352  0.330175  0.481261  0.298856  0.360199  0.259991  0.152181  0.123226  0.132476  0.0798913  0.0708519  0.0756022  0.132876  0.0834967  0.142318  0.167514  0.191658  0.200485  0.293181  0.353391  0.219341  0.214911  0.129656  0.0882698  0.123884  0.104539  0.15348  0.155684  0.110328  0.209516  0.265479  0.184676  0.383806  0.223606  0.393721  0.505287  0.254926  0.21402  0.157019  0.202402  0.189274  0.221296  0.133979  0.138451  0.0980855  0.147225  0.123962  0.167329  0.0962507  0.1405  0.103895  0.138731  0.130604  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00270507  0.0105479  0.0429931  0.171581  0.386802  0.53775  0.507528  0.400188  0.611455  0.707212  0.415007  0.43338  0.265031  0.318906  0.22938  0.147465  0.155524  0.116669  0.0697676  0.0617587  0.065124  0.117603  0.0919355  0.140576  0.144749  0.174477  0.17211  0.262324  0.316776  0.190096  0.185343  0.111842  0.122754  0.110047  0.0897131  0.132386  0.133999  0.0948551  0.189672  0.264001  0.185541  0.330087  0.339269  0.337552  0.433593  0.223414  0.185208  0.134594  0.192066  0.16396  0.205648  0.115663  0.119889  0.0951058  0.130522  0.10703  0.143466  0.0867501  0.120587  0.116641  0.134384  0.112699  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00245133  0.00923438  0.039234  0.150626  0.347346  0.471607  0.488293  0.418504  0.574101  0.657792  0.385517  0.382797  0.246004  0.28104  0.20168  0.131209  0.145409  0.109263  0.0804737  0.0815214  0.073341  0.110904  0.0932651  0.127486  0.129251  0.181491  0.171159  0.239453  0.293276  0.202267  0.192528  0.104879  0.15388  0.132064  0.0893655  0.115843  0.119361  0.0831694  0.186377  0.249853  0.183643  0.29132  0.365644  0.297167  0.383151  0.216071  0.162216  0.122234  0.178778  0.146153  0.19461  0.102989  0.109615  0.095538  0.123639  0.116749  0.127802  0.0844742  0.111527  0.126648  0.180027  0.128525  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00223557  0.0101299  0.0361026  0.165008  0.328029  0.432955  0.434685  0.415007  0.544353  0.586845  0.367695  0.344902  0.236292  0.250099  0.205148  0.116682  0.142975  0.0982699  0.0762362  0.0735615  0.0678891  0.101286  0.088768  0.113365  0.179129  0.162425  0.152524  0.215639  0.261613  0.179845  0.176082  0.0932461  0.13849  0.117662  0.087772  0.10316  0.1061  0.0772669  0.167035  0.231412  0.166051  0.264294  0.330992  0.264384  0.353545  0.193478  0.154543  0.11516  0.158985  0.131454  0.174468  0.0997992  0.112121  0.0859496  0.120911  0.118541  0.121872  0.0755651  0.117589  0.116943  0.161284  0.119035  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00201453  0.00977871  0.0366851  0.223515  0.35737  0.38975  0.418781  0.388481  0.527779  0.546328  0.447734  0.460414  0.232742  0.250362  0.22399  0.112951  0.149221  0.0969832  0.0814688  0.0753131  0.0787997  0.0970313  0.0869605  0.111756  0.161781  0.148851  0.14495  0.197832  0.265337  0.17253  0.173203  0.0853649  0.124934  0.11869  0.0864586  0.113308  0.142118  0.129134  0.221187  0.23703  0.165593  0.248794  0.360503  0.344957  0.39501  0.28397  0.139937  0.108492  0.191951  0.172463  0.190836  0.116618  0.110571  0.0816049  0.108881  0.107102  0.142275  0.102673  0.105888  0.11193  0.175654  0.139187  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.000290649  0.00224357  0.00898957  0.0378462  0.205221  0.325981  0.366018  0.430849  0.354212  0.480021  0.506211  0.408605  0.478751  0.219092  0.229229  0.203634  0.141867  0.136821  0.0900106  0.0753448  0.07005  0.0748131  0.0901191  0.0801438  0.109182  0.149313  0.154017  0.139577  0.179906  0.261424  0.221252  0.167709  0.0777202  0.121407  0.111142  0.0960348  0.113722  0.129338  0.118689  0.216171  0.232305  0.150789  0.243022  0.372315  0.362455  0.361408  0.261245  0.135285  0.0996096  0.182086  0.164026  0.195068  0.14903  0.130094  0.080878  0.0991438  0.121959  0.154619  0.119593  0.120412  0.102529  0.1662  0.130761  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.000267536  0.00221803  0.00913641  0.0350819  0.192777  0.299023  0.348481  0.395006  0.325772  0.444782  0.4933  0.474124  0.438867  0.202312  0.210255  0.200006  0.140134  0.125533  0.0861836  0.0735974  0.0669686  0.069255  0.0831699  0.106329  0.100173  0.14437  0.144034  0.133853  0.199797  0.2463  0.203997  0.154737  0.0904984  0.12927  0.102415  0.0968745  0.10509  0.118856  0.109855  0.204418  0.214094  0.170184  0.240497  0.342395  0.332269  0.331821  0.253524  0.127992  0.0926286  0.166984  0.152808  0.179394  0.138919  0.122393  0.075479  0.090963  0.116653  0.141837  0.112238  0.113971  0.101067  0.15302  0.11998  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.000247818  0.00206087  0.00965024  0.0323888  0.178072  0.276248  0.332465  0.37234  0.317034  0.4202  0.46231  0.469918  0.420545  0.198407  0.194495  0.184714  0.140146  0.116024  0.0822568  0.0724563  0.0625759  0.0645457  0.0769641  0.0993177  0.112474  0.134396  0.133061  0.123849  0.185026  0.228739  0.18832  0.143895  0.083585  0.123208  0.0994283  0.091752  0.101167  0.109733  0.101471  0.188695  0.197911  0.159465  0.229724  0.316289  0.314703  0.306712  0.238656  0.120162  0.0872799  0.155677  0.141122  0.165684  0.131169  0.122729  0.0713919  0.0840511  0.113418  0.147759  0.110798  0.105288  0.114171  0.141261  0.117723  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.000230801  0.00196696  0.00984623  0.030229  0.169036  0.269475  0.314341  0.357958  0.346312  0.390386  0.491834  0.44376  0.453879  0.205336  0.182441  0.18729  0.130324  0.109272  0.0804719  0.0718508  0.0599897  0.0679353  0.0776097  0.0954668  0.104635  0.124814  0.140967  0.126625  0.173581  0.212402  0.17552  0.133631  0.0776448  0.115558  0.0923687  0.0969135  0.0962281  0.119817  0.106011  0.1819  0.203051  0.148081  0.216213  0.296252  0.355671  0.33997  0.226944  0.117475  0.0900156  0.154582  0.158207  0.172978  0.140766  0.114666  0.0703934  0.0781137  0.105475  0.144532  0.128522  0.0978317  0.110295  0.143251  0.117431  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.000215966  0.00183589  0.0102902  0.0290907  0.162017  0.261633  0.296748  0.336291  0.425539  0.37058  0.46159  0.425771  0.423629  0.196064  0.179793  0.174881  0.124619  0.114447  0.0765156  0.0678767  0.0603811  0.0634952  0.0729369  0.0891278  0.0977515  0.117559  0.131845  0.119425  0.174572  0.210513  0.164387  0.127097  0.0725569  0.108182  0.0862467  0.0966144  0.0898406  0.112429  0.105163  0.171261  0.190107  0.138388  0.202996  0.283814  0.33326  0.321322  0.213251  0.130766  0.0840617  0.145002  0.148931  0.161924  0.132272  0.107222  0.0734964  0.0753273  0.0987069  0.136621  0.120086  0.0924577  0.103835  0.134875  0.110658  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.000202919  0.00173335  0.0110266  0.027285  0.161273  0.247209  0.278578  0.315347  0.403886  0.348388  0.43825  0.402035  0.443978  0.194246  0.176685  0.163978  0.116907  0.110901  0.0722864  0.0652207  0.0566178  0.0596575  0.0704398  0.0840375  0.101674  0.111437  0.123894  0.112281  0.188806  0.204119  0.158566  0.125861  0.0787941  0.101886  0.0850039  0.0959901  0.0843044  0.10543  0.109722  0.161226  0.179492  0.132015  0.192243  0.271995  0.313637  0.301754  0.203696  0.12329  0.080263  0.137014  0.140398  0.152316  0.12481  0.101595  0.0692968  0.0706195  0.0969565  0.128213  0.11534  0.103938  0.101099  0.127225  0.108058  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.000191357  0.0017199  0.0103782  0.0259006  0.157319  0.238874  0.269097  0.329521  0.392253  0.345487  0.422452  0.390657  0.421235  0.192043  0.166354  0.170234  0.120816  0.107639  0.0772027  0.0637947  0.0582194  0.0584463  0.0682133  0.0937717  0.0958291  0.134166  0.116764  0.112028  0.178342  0.203161  0.16615  0.149704  0.0824814  0.0964324  0.0811089  0.106329  0.102427  0.104921  0.122767  0.1563  0.170651  0.12821  0.183149  0.266784  0.304077  0.31889  0.200704  0.116146  0.0892012  0.133007  0.137023  0.151535  0.125402  0.105608  0.0714014  0.0666418  0.0985497  0.151163  0.111432  0.0982893  0.111228  0.133249  0.144215  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00018104  0.00171353  0.0110787  0.0279679  0.174409  0.232931  0.309062  0.312746  0.424975  0.351709  0.404344  0.401362  0.399924  0.195522  0.158512  0.165102  0.131395  0.111694  0.0796508  0.061459  0.0555413  0.0575066  0.0714043  0.0922293  0.0915861  0.127603  0.111002  0.105814  0.177284  0.203563  0.180997  0.141445  0.0779401  0.0965563  0.0801197  0.110367  0.107507  0.119531  0.140547  0.167864  0.16748  0.121249  0.24427  0.298587  0.32268  0.310137  0.189577  0.109943  0.138963  0.141424  0.141062  0.145624  0.119485  0.104639  0.0674389  0.0825675  0.094987  0.149562  0.105441  0.092866  0.115271  0.12938  0.149787  
