0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.0954381  3.87753  56.5338  350.745  1208.06  2669.18  4309.73  5475.52  5812.19  5326.05  4334.36  3189.01  2160.05  1346.05  783.571  424.687  218.151  107.846  59.6063  51.8504  73.8634  128.97  220.357  358.968  538.086  744.729  945.976  1090.71  1148.97  1100.05  957.515  759.336  553.385  378.853  264.322  231.598  309.729  521.815  897.802  1430.59  2056.58  2645.7  3073.47  3207.17  3024.87  2584.91  2007.48  1429.9  958.191  652.762  522.663  552.891  700.104  901.211  1088.35  1201.87  1210.21  1088.93  927.068  779.515  684.91  687.768  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.114526  4.27949  61.6079  382.103  1318.02  2913.01  4701.43  5972.96  6339.75  5808.14  4732.04  3478.88  2356.12  1468.33  853.904  462.64  238.05  117.962  65.3438  56.8024  80.6993  140.816  241.352  391.654  587.579  812.075  1031.48  1188.45  1252.71  1199.78  1044.34  829.066  604.517  413.163  288.858  252.819  337.781  569.443  978.791  1560.36  2242.3  2887.36  3352.54  3498.78  3300.09  2820.94  2189.58  1560.09  1045.24  711.763  569.996  603.47  764.095  983.317  1187.34  1310.71  1320.3  1187.62  1010.99  850.845  747.353  750.359  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.120888  4.69958  66.7337  413.856  1428.01  3156.9  5094.24  6472.06  6866.86  6291.07  5124.06  3767.26  2553.36  1590.86  924.984  501.923  257.966  128.076  71.1299  61.6673  87.5448  152.624  261.26  423.426  636.779  879.82  1117.32  1287.69  1357.44  1299.73  1131.61  898.116  654.478  448.01  313.207  274.276  365.902  616.847  1060.37  1690.25  2428.79  3128.77  3631.75  3789.39  3575.32  3055.39  2372.35  1689.86  1132.64  771.136  617.57  654.132  828.418  1065.05  1286.24  1420.42  1429.4  1286.05  1095.18  920.859  809.608  812.349  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.136795  5.00181  71.9113  445.181  1536.66  3400.59  5487.45  6967.26  7394.89  6778.49  5517.05  4060.41  2748.46  1713.61  995.043  540.635  277.544  137.56  76.2351  66.1943  93.8143  163.924  280.998  455.904  685.732  948.484  1204.04  1387.1  1461.85  1399.49  1218.62  967.171  705.059  482.513  336.629  295.071  393.133  663.591  1141.22  1819.01  2615.6  3369.96  3911.68  4083.82  3853.04  3291.13  2555.37  1819.28  1218.97  829.166  663.927  703.425  891.958  1147.32  1385.13  1529.77  1540.01  1386.1  1179.38  991.252  871.049  874.214  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.146338  5.43097  77.1579  477.552  1645.3  3642.8  5880.01  7469.22  7922.05  7261.91  5909.59  4350.48  2944.14  1835.12  1066.04  579.672  298.175  147.158  81.5176  70.5715  100.568  175.501  301.102  488.535  734.468  1016.1  1289.78  1487.19  1567.37  1499.24  1306.05  1036.2  755.29  517.017  360.147  316.182  421.033  711.544  1222.39  1948.71  2802.53  3610.33  4192.08  4375.07  4129.04  3525.83  2736.79  1949.27  1306.26  888.694  711.157  753.432  955.771  1229.78  1483.78  1638.92  1649.68  1485.19  1263.39  1061.84  932.991  936.421  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.152701  5.88128  82.3154  510.284  1754.48  3885.42  6271.89  7966.13  8450.62  7744.9  6304.36  4643.79  3139.37  1956.58  1137.06  618.387  317.59  156.821  86.7158  75.2582  107.337  186.921  321.028  520.376  783.16  1083.7  1375.62  1587.89  1672.72  1599.8  1393.79  1104.62  805.803  551.052  383.632  337.201  449.063  758.184  1303.64  2078.98  2989.77  3851.47  4472.48  4666.29  4404.6  3760.24  2919.02  2078.97  1393.63  947.697  758.774  803.427  1019.25  1311.65  1582.69  1748.66  1759.75  1584.62  1346.67  1132.18  994.958  998.349  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.152701  6.24999  87.401  542.902  1865.08  4129.32  6666.4  8462.32  8976.87  8227.35  6696.68  4933.09  3334.55  2078.79  1209.38  657.91  337.9  167.262  92.44  80.3728  114.33  198.885  341.974  552.989  833.573  1151.54  1460.95  1686.87  1776.1  1698.51  1479.3  1173.03  855.988  585.726  408.591  359.411  477.726  806.734  1385.77  2208.49  3177.19  4092.68  4750.7  4956.65  4677.35  3994.21  3101.55  2209.73  1481.3  1007.56  807.058  854.41  1083.73  1394.13  1681.7  1857.3  1868.14  1683.22  1430.67  1203.95  1058.17  1062.54  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.171789  6.52199  92.2911  573.145  1973.72  4368.96  7059.11  8963.96  9507.35  8712.53  7093.53  5224.03  3529.35  2200.68  1279.83  695.404  356.92  176.507  97.653  84.9554  120.757  210.014  361.614  585.258  882.328  1219.51  1546.91  1787.12  1881.84  1800.09  1566.39  1241.98  905.746  619.746  431.778  379.684  504.59  852.718  1465.81  2337.56  3364.2  4336.62  5033.12  5250.94  4953.86  4229.11  3283.86  2337.67  1567.23  1065.79  854.033  904.377  1146.9  1476.16  1781.61  1966.91  1978.85  1782.11  1514.78  1273.9  1119.86  1123.89  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.194057  6.8484  97.5147  604.191  2082.81  4611.98  7450.6  9463.47  10036.2  9196.15  7488.08  5514.75  3724.71  2322.94  1350.48  733.407  376.707  186.654  103.266  89.8061  127.411  221.709  381.458  617.82  932.482  1288.14  1632.61  1886.02  1985.74  1899.16  1652.75  1311.04  956.028  654.654  456.294  400.679  532.454  900.478  1547.2  2467.8  3551.69  4576.94  5312.42  5542.77  5229.36  4464.52  3464.67  2466.99  1654.44  1125.66  901.513  954.99  1210.4  1557.74  1880.61  2076.77  2089.54  1881.04  1599.2  1344.38  1181.94  1186.61  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.194057  7.202  102.439  635.848  2191.69  4854.99  7842.8  9960.13  10564.6  9680.72  7883.99  5805.76  3921.87  2445.27  1421.21  772.003  395.849  195.857  108.144  94.1049  133.774  233.084  401.132  650.175  981.352  1356.81  1718.86  1986.01  2089.96  2000  1740.69  1379.66  1006.16  688.865  480.203  420.977  559.235  947.069  1628.87  2596.77  3738.59  4818.62  5592.23  5835.25  5506.55  4701.04  3647.78  2596.19  1741.68  1183.91  948.272  1004.34  1273.08  1639.29  1979.73  2186.56  2200.36  1980.2  1683.94  1414.54  1243.44  1248.45  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.206783  7.57978  107.513  666.724  2301.03  5099.18  8234.71  10456.2  11090.8  10165.2  8281.34  6097.82  4117.96  2566.75  1492.4  810.519  415.231  205.325  113.453  98.7516  140.666  244.94  421.75  682.896  1030.09  1425.03  1805.15  2085.4  2193.68  2098.47  1827.16  1448.85  1056.81  723.31  504.317  442.311  587.552  993.975  1710  2726.08  3924.47  5059.34  5871.85  6128.01  5782.65  4936.25  3831.72  2726.79  1828.69  1242.55  995.735  1054.21  1336.3  1720.53  2078.1  2296.03  2310.76  2079.77  1768.12  1485.81  1305.77  1311.52  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.206783  7.97871  112.605  698.722  2410.45  5342.83  8627.77  10953.8  11618.1  10649.3  8675.36  6388.47  4313.56  2689.17  1563.43  848.83  434.826  215.294  118.803  103.532  147.045  256.254  441.134  715.373  1079.22  1492.36  1891.29  2185.61  2298.48  2199.74  1914.02  1518.41  1107  757.389  528.215  463.622  614.912  1040.92  1791.27  2855.85  4111  5299.73  6151.83  6419.8  6059.57  5171.5  4014.3  2856.87  1915.55  1301.42  1042.98  1103.93  1400.01  1802.76  2177.18  2405.13  2420.71  2178.52  1851.85  1556.22  1367.41  1372.89  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.209964  8.2628  117.604  728.271  2516.4  5584.55  9018.06  11454.6  12148.7  11137.1  9073.83  6681.03  4509.27  2809.99  1633.77  886.263  453.627  224.445  123.569  107.661  152.933  267.624  460.396  747.292  1128.19  1560.16  1977.25  2285.29  2405.24  2300.89  2002.11  1587.78  1157.09  791.446  551.512  483.263  641.343  1086.82  1870.7  2983.86  4297.43  5542.28  6434.51  6713.96  6337.47  5408.48  4197.91  2986.09  2002.15  1359.05  1088.69  1152.59  1462.62  1883.92  2276.56  2515.2  2531.81  2277.87  1936.8  1626.89  1429.03  1434.04  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.209964  8.52574  122.586  759.27  2621.84  5825.85  9409.45  11957.7  12679.9  11622.5  9470.68  6971.04  4705.53  2931.43  1703.26  924.097  472.762  234.053  128.813  111.983  159.305  278.842  479.53  779.254  1177.11  1627.83  2064.31  2385.54  2510.79  2402.4  2089.5  1656.85  1206.26  825.277  574.554  503.944  668.486  1132.7  1951.12  3113.23  4484.92  5785.59  6716.39  7007.37  6612.99  5644.37  4380.1  3114.68  2088.45  1417.47  1135.21  1202.46  1525.61  1966.13  2376.15  2625.15  2642.16  2376.94  2021.5  1697.6  1490.22  1495.15  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.213145  8.90956  127.954  792.213  2732.87  6071.83  9804.28  12454.3  13206.3  12099.6  9860.68  7260.92  4901.75  3053.72  1775.84  963.954  493.952  244.607  134.735  117.25  166.289  291.106  500.146  812.121  1226.9  1695.42  2149.81  2483.8  2613.62  2501.14  2175.66  1725.84  1257.07  860.297  599.32  525.743  697.785  1181.36  2035.08  3244.46  4671.78  6025.34  6993.88  7296.71  6885.23  5876.32  4562.09  3244.6  2177.06  1479.15  1184.32  1254.2  1589.74  2048.94  2473.86  2733.5  2750.67  2475.47  2105.69  1769.22  1553.39  1558.55  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.216326  9.26619  132.841  823.629  2841.28  6315.16  10196.1  12951.6  13735  12583.9  10257.2  7554.74  5098.41  3174.04  1846.07  1002.2  513.474  253.844  139.695  121.392  172.432  302.172  519.754  844.506  1275.17  1764.18  2236.7  2584.21  2718.84  2601.74  2263.02  1795.35  1307.03  894.022  622.927  546.021  724.38  1227.59  2114.53  3373.17  4858.33  6268.04  7275.75  7592.36  7162.26  6112.02  4744.87  3373.88  2263.46  1536.5  1230.59  1303.75  1652.54  2130.69  2572.9  2843.34  2861.65  2574.79  2189.79  1839.88  1614.49  1619.58  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.235414  9.6349  138.036  854.609  2947.39  6554.68  10588.8  13450.9  14267.6  13069.3  10655.4  7846.25  5294.16  3294.18  1916.36  1040.01  533.102  262.679  144.917  125.839  178.847  313.237  538.887  876.353  1323.82  1831.7  2323.27  2683.99  2824.17  2704  2351.27  1864.81  1356.95  927.88  646.21  566.115  750.949  1273.35  2194.56  3503.41  5044.91  6509.57  7557.86  7886.61  7437.76  6348.55  4928.44  3503.2  2349.4  1594.38  1276.57  1352.53  1715.72  2212.38  2672.51  2953.46  2973.37  2674.65  2274.24  1909.69  1675.69  1680.16  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.235414  9.94619  143.032  885.896  3056.14  6795.65  10978.7  13948.9  14797.7  13555.5  11051.4  8139.66  5491.11  3416.38  1986.65  1077.76  551.963  271.78  149.766  130.218  185.311  324.839  559.114  909.092  1372.69  1900.04  2408.98  2783.18  2928.45  2803.96  2438.28  1934.4  1407.35  962.274  669.744  586.641  777.553  1320.23  2275.61  3633.66  5231.97  6750.56  7838.05  8179.09  7714.19  6585.21  5111.06  3633.89  2436.24  1653.1  1322.96  1401.83  1778.48  2293.48  2771.2  3063.68  3084.61  2773.96  2359.01  1979.72  1738.05  1742.51  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.254502  10.2847  148.287  917.525  3165.34  7036.44  11371.4  14448.1  15325.7  14040.8  11446  8430.65  5687.77  3538.63  2056.86  1115.66  571.692  281.313  155.225  134.723  191.528  335.705  578.914  941.609  1421.72  1968  2495.48  2882.68  3034.01  2904.71  2525.79  2003.5  1457.21  996.004  693.383  607.351  804.722  1366.56  2355.83  3762.57  5419.07  6993.02  8119.82  8472.45  7990.81  6820.71  5293.34  3762.87  2522.69  1711.24  1369.55  1451.89  1842.2  2375.8  2869.85  3173.54  3194.52  2873.43  2443.29  2049.94  1799.57  1803.92  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.264045  10.6262  153.307  950.161  3274.55  7279.51  11764.9  14947  15852.6  14523.1  11837.8  8721.8  5884.34  3661.71  2128.35  1154.14  591.486  291.168  160.811  139.487  198.241  347.198  599.423  974.053  1470.43  2035.52  2581.08  2982.03  3139.04  3004.89  2613.19  2072.28  1507.31  1030.16  717.293  628.472  832.958  1414.36  2437.63  3892.5  5605.59  7234.07  8399.66  8764.56  8264.44  7055.39  5475.76  3892.79  2609.44  1770.47  1417.39  1502.47  1906.67  2457.9  2968.78  3282.77  3304.39  2972.39  2527.11  2120.56  1861.69  1866.34  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.267227  11.0251  158.743  982.522  3385.19  7524.36  12159.6  15444.9  16378.2  15003.5  12230.1  9010.74  6080.32  3783.72  2200.06  1193.43  612.074  301.766  166.65  144.361  205.036  358.918  619.347  1006.85  1519.41  2103.7  2666.89  3081.02  3243.06  3104.72  2699.95  2141.31  1557.89  1065.11  741.765  650.115  861.978  1462.04  2519.55  4022.36  5792.43  7474.97  8678.38  9055.82  8538.04  7288.62  5656.98  4022.25  2697.62  1830.82  1465.93  1553.94  1970.51  2539.82  3068.01  3391.61  3413.4  3070.18  2611.01  2191.73  1924.36  1929.47  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.273589  11.2155  163.938  1013.9  3492.88  7765.91  12552.9  15943.3  16906.3  15488.7  12627  9301.91  6276.21  3905.33  2270.44  1232.22  631.381  311.247  172.061  149.167  211.471  370.623  639.374  1038.61  1568.04  2171.01  2752.03  3181.52  3348.34  3205.7  2787.49  2210.22  1607.87  1099.33  765.316  670.626  888.955  1508.94  2599.62  4152.07  5978.21  7716.12  8960.11  9349.52  8814.79  7524.96  5840.49  4152.03  2783.23  1889.33  1512.56  1603.21  2033.36  2621.61  3166.8  3501.99  3524.21  3170.24  2695.32  2261.95  1985.72  1991.07  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.299039  11.69  168.946  1046.46  3602.2  8009.44  12946.6  16442.3  17429.4  15973.3  13019.6  9591.39  6473.32  4028.41  2342.13  1270.66  651.45  321.334  177.586  153.872  218.17  382.317  659.89  1071.79  1617.86  2239.11  2837.14  3279.9  3451.91  3305.59  2873.48  2279.13  1658.64  1133.61  790.117  692.082  917.522  1557.42  2682.11  4282.36  6164.4  7957.09  9238.54  9640.91  9089.24  7757.27  6022.17  4281.88  2871.44  1949.8  1560.51  1654.18  2098.01  2703.27  3266.29  3610.34  3633.41  3268.46  2779.46  2333.28  2049.38  2054.77  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.321308  12.0346  173.988  1078.82  3712.45  8253.64  13338.7  16938.9  17956.5  16454.3  13413.1  9885.06  6670.81  4151.01  2412.46  1309.06  671.014  331.107  183.196  158.295  224.48  393.728  679.722  1104.27  1667.07  2307.37  2923.21  3379.08  3556.74  3405.67  2961.01  2348.39  1708.63  1167.93  813.787  712.649  944.749  1604.52  2764.92  4412.33  6350.76  8197.68  9518.43  9933.21  9364.97  7992.52  6205  4411.65  2958.82  2008.53  1607.24  1704.26  2161.78  2784.91  3365.32  3719.19  3744.23  3367.43  2863.38  2403.85  2111.13  2116.93  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.32449  12.3428  178.603  1108.88  3819.13  8492.9  13729  17438.7  18490.2  16941.2  13812.5  10179.1  6866.73  4272.85  2481.25  1345.98  688.904  339.838  187.913  162.352  230.445  404.597  698.766  1136.35  1715.95  2375.84  3008.74  3479.46  3663.21  3506.68  3049.34  2418.56  1758.95  1201.83  836.492  732.156  970.785  1649.85  2844.05  4540.47  6537.64  8440.6  9801.35  10229.2  9643.28  8229.6  6387.52  4541.43  3044.08  2065.3  1652.42  1752.38  2225.05  2866.88  3464.28  3829.66  3855.63  3467.76  2948.31  2473.81  2171.38  2177.05  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.32449  12.6813  183.332  1139.99  3927.74  8735.37  14121.3  17940.4  19018.4  17423.2  14208.5  10469.5  7063.9  4395.28  2551.5  1383.43  708.514  349.406  193.17  166.819  237.06  416.151  718.579  1168.33  1764.88  2443.77  3094.48  3578.16  3769.37  3607.49  3136.52  2488.15  1809.4  1235.96  860.121  752.754  998.042  1696.62  2925.36  4669.8  6723.63  8681.93  10082.2  10523.1  9918.63  8465.22  6569.5  4671.29  3130.93  2124.24  1699.43  1802.78  2288.79  2948.13  3562.81  3938.71  3965.68  3567.2  3033.12  2544.61  2233.02  2238.39  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.32449  13.1135  188.659  1172.51  4038.17  8978.24  14513.9  18438.1  19546  17904.8  14601.5  10759.7  7260.34  4518.55  2622.71  1422.42  728.078  359.282  198.749  171.726  244.336  428.07  738.488  1200.86  1813.76  2511.22  3180.53  3676.61  3873.7  3707.21  3223.85  2557.45  1859.47  1271  884.534  774.348  1026.11  1744.27  3006.87  4799.57  6909.41  8922.59  10361.1  10815.2  10194.4  8700.38  6751.96  4801.04  3218.28  2183.49  1747.19  1853.42  2352.32  3029.88  3661.66  4047.33  4075.31  3666.15  3117.7  2615.25  2295.72  2300.73  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.00335319  0.32449  13.4792  193.514  1202.39  4146.13  9217.31  14907.1  18938.9  20076.3  18391.5  14997.6  11052.9  7455.51  4640.83  2692.43  1459.61  746.583  368.494  203.97  176.306  250.345  439.197  758.03  1233.21  1862.66  2578.69  3266.06  3776.96  3979.69  3808.49  3312.33  2626.92  1909.49  1304.56  906.974  794.351  1052.6  1790.12  3086.69  4928.08  7096.24  9165.1  10644.8  11109.7  10472.4  8936.47  6935.3  4930.48  3303.2  2240.52  1792.7  1902.44  2415.09  3111.83  3761.04  4158.03  4186.55  3766.04  3201.8  2685.99  2356.67  2361.48  
