855.288    1   42   37   18   7   32   21   8   14   4   41   43   34   35   3   24   12   39   38   46   17   27   6   28   13   30   40   22   26   23   50   10   9   33   31   36   25   48   5   47   11   2   44   45   29   19   15   16   49   20 
839.008    1   22   48   19   7   35   32   42   36   15   24   38   45   9   39   25   27   33   13   40   29   50   10   14   4   20   21   17   30   18   37   44   47   31   5   28   16   46   41   6   34   12   2   23   43   3   11   26   49   8 
783.332    1   22   48   19   7   35   32   42   17   30   50   33   15   36   24   20   8   23   43   18   21   4   38   45   9   39   25   27   13   40   29   10   16   44   31   12   3   37   11   2   46   34   49   5   28   14   47   41   6   26 
719.206    1   22   48   19   7   35   32   42   17   21   18   43   23   8   20   24   15   4   46   49   13   44   5   31   9   12   26   33   2   11   3   50   27   25   36   29   39   30   34   28   16   38   45   40   10   41   6   47   37   14 
736.145    1   49   22   20   8   23   43   18   21   4   31   12   2   44   29   19   17   9   10   48   30   45   50   13   27   35   42   25   26   28   3   47   5   37   11   46   34   7   32   36   15   24   38   39   33   40   16   6   41   14 
705.609    1   18   49   22   14   20   8   23   43   21   4   31   12   2   44   29   19   17   9   10   48   30   45   50   13   27   35   42   25   26   28   3   47   5   37   11   46   40   7   32   36   6   16   24   15   33   41   39   34   38 
688.235    1   22   48   19   7   35   32   42   17   21   18   43   23   8   20   24   15   4   46   49   13   44   5   31   9   12   26   28   47   37   34   38   27   25   36   29   39   30   45   10   33   2   11   3   50   6   41   40   14   16 
684.248    1   22   14   19   7   35   32   42   17   20   8   23   18   4   49   34   48   26   5   37   2   6   11   3   47   28   33   50   36   16   15   24   25   38   45   46   43   9   39   29   10   40   13   31   41   27   30   21   44   12 
686.712    1   22   48   10   28   47   37   34   38   6   41   40   14   8   20   24   15   4   46   49   13   44   5   31   9   12   26   33   2   11   3   50   27   25   36   29   39   30   45   19   7   35   32   42   17   21   18   43   23   16 
677.499    1   22   48   19   7   35   32   42   17   21   18   43   23   8   20   24   15   50   3   11   2   33   14   37   47   28   26   12   9   31   5   44   13   49   46   4   27   25   36   29   39   30   38   45   34   6   41   40   10   16 
601.649    1   22   48   19   7   35   14   20   8   32   21   17   42   30   45   38   24   15   27   25   39   9   18   49   4   36   33   13   43   23   50   3   11   2   37   47   28   26   31   12   5   44   46   29   34   16   40   6   41   10 
602.804    1   22   48   19   7   35   14   20   8   32   21   17   42   30   45   38   24   15   27   25   39   9   18   49   4   36   33   13   43   23   50   3   11   2   37   47   28   26   12   31   5   44   46   29   34   16   40   6   41   10 
592.491    1   14   49   46   4   15   24   18   8   23   43   20   21   17   42   32   35   7   19   48   22   13   25   27   50   3   12   26   28   47   37   11   2   33   45   10   30   39   29   38   44   5   31   6   41   16   36   9   34   40 
601.473    1   22   13   15   24   4   42   43   17   14   49   23   9   6   33   20   8   21   48   19   7   35   32   18   50   3   11   2   37   47   28   26   12   31   5   44   46   27   25   36   29   39   30   38   45   34   41   40   10   16 
573.935    1   14   49   46   4   43   20   21   8   23   15   24   18   17   42   35   32   7   19   48   22   13   25   27   50   3   12   26   28   47   11   37   2   33   45   10   30   39   29   38   44   5   31   6   41   16   36   9   34   40 
573.935    1   14   49   46   4   43   20   21   8   23   15   24   18   17   42   35   32   7   19   48   22   13   25   27   50   3   12   26   28   47   11   37   2   33   45   10   30   39   29   38   44   5   31   6   41   16   36   9   34   40 
557.189    1   14   49   22   48   19   7   35   32   42   17   21   20   8   46   4   15   24   18   23   43   13   25   27   50   3   12   26   33   2   11   37   47   28   36   31   5   44   34   29   39   9   10   30   45   38   16   41   6   40 
535.385    1   36   20   17   42   32   35   7   19   48   22   34   45   38   21   39   30   8   10   29   43   9   41   6   31   5   44   28   47   37   11   2   33   26   12   3   50   27   25   13   49   14   46   4   15   24   18   23   16   40 
530.332    1   22   48   19   7   29   32   42   20   14   49   36   30   39   21   38   45   34   35   17   8   10   43   9   41   6   31   5   44   28   47   37   11   2   33   26   12   3   50   27   25   13   46   4   15   24   18   23   16   40 
533.209    1   22   48   19   7   29   32   42   17   21   20   8   23   14   49   36   30   39   38   45   34   35   10   43   9   41   6   31   5   44   28   47   37   11   2   33   26   12   3   50   27   25   13   46   4   15   24   18   16   40 
503.667    1   22   48   19   7   29   32   42   17   14   13   25   27   50   3   12   26   33   2   11   37   47   28   44   5   31   6   41   9   43   10   8   30   39   21   38   45   34   35   20   36   49   46   4   23   15   24   18   16   40 
515.672    1   16   48   19   7   29   32   42   17   21   20   8   23   14   35   43   18   24   13   25   27   50   3   12   26   33   2   11   37   47   28   44   5   31   6   41   9   10   30   39   38   45   34   22   49   46   4   15   36   40 
500.901    1   22   48   19   7   29   46   49   14   4   13   25   27   50   3   12   26   33   2   11   37   47   28   44   5   31   6   41   9   43   10   8   30   39   21   38   45   34   35   32   42   17   20   36   15   24   18   23   16   40 
503.423    1   36   20   17   42   32   35   7   46   48   22   14   49   33   50   3   12   26   2   11   37   47   28   44   5   31   43   18   24   13   25   27   16   19   29   21   8   23   6   41   9   10   30   39   38   45   34   4   15   40 
500.227    1   14   13   25   27   50   3   12   26   33   2   11   37   47   28   44   5   31   6   41   9   43   36   20   17   42   32   35   7   46   48   22   8   19   29   21   10   30   39   38   45   34   49   4   23   15   24   18   16   40 
488.008    1   14   49   33   36   20   17   42   32   35   50   3   12   26   2   11   37   47   28   44   5   31   43   18   24   13   25   27   41   22   48   19   7   29   46   4   23   15   16   6   9   10   8   30   39   21   38   45   34   40 
494.371    1   14   49   33   36   20   17   42   32   35   50   3   12   26   2   11   37   47   28   44   5   31   43   18   24   13   25   27   16   48   19   7   29   4   23   15   6   41   9   10   8   30   39   21   38   45   34   22   46   40 
