                 1           1.47589           1.47589                 0
                 2           1.11365           1.29477          0.128071
                 3           1.37662           1.32205         0.0882383
                 4           1.16746            1.2834         0.0741615
                 5           1.48484           1.32369         0.0694146
                 6           1.32793            1.3244         0.0578491
                 7           1.40708           1.33621         0.0507766
                 8           1.38429           1.34222         0.0447839
                 9           1.57975           1.36861         0.0469447
                10           1.34949            1.3667         0.0422892
                11           1.41721           1.37129         0.0386932
                12           1.30717           1.36595         0.0358358
                13           1.37331           1.36652         0.0330836
                14           1.47809           1.37449          0.031666
                15           1.45648           1.37995          0.030023
                16           1.17979           1.36744         0.0306423
                17            1.4081           1.36983          0.028933
                18            1.4347           1.37344         0.0275491
                19           1.44763           1.37734         0.0263745
                20           1.30933           1.37394          0.025274
                21           1.38364            1.3744         0.0240747
                22           1.22795           1.36775         0.0238831
                23           1.50782           1.37384         0.0236085
                24           1.35698           1.37313         0.0226352
                25           1.36933           1.37298         0.0217303
                26           1.44065           1.37558         0.0210498
                27           1.30859            1.3731         0.0204159
                28           1.26903           1.36939         0.0200223
                29            1.2468           1.36516          0.019773
                30           1.32704           1.36389         0.0191547
                31           1.44116           1.36638         0.0186983
                32           1.32412           1.36506         0.0181606
                33           1.25177           1.36163         0.0179318
                34            1.2824            1.3593         0.0175552
                35           1.46001           1.36217         0.0172878
                36           1.30085           1.36047         0.0168913
                37           1.49161           1.36402         0.0168025
                38           1.43899           1.36599         0.0164758
                39           1.27051           1.36354         0.0162342
                40           1.47034           1.36621         0.0160464
                41            1.2422           1.36319         0.0159375
                42           1.44078           1.36503         0.0156648
                43           1.30009           1.36352         0.0153731
                44           1.39843           1.36432         0.0150442
                45           1.47838           1.36685         0.0149219
                46           1.22571           1.36378         0.0149096
                47           1.50473           1.36678         0.0148909
                48           1.21094           1.36353         0.0149304
                49           1.23935             1.361         0.0148393
                50           1.32881           1.36036         0.0145564
