806.211    1   22   48   19   7   35   32   42   4   18   45   29   20   49   37   21   23   33   46   30   39   34   40   6   31   41   47   26   36   13   43   9   3   11   2   12   16   8   50   24   44   5   15   10   38   14   17   28   25   27 
755.802    1   8   38   7   45   21   17   42   18   31   26   47   41   44   16   27   19   22   2   5   13   48   4   9   35   32   29   46   33   23   37   49   20   30   39   34   40   6   28   11   50   36   12   25   3   15   14   24   43   10 
724.829    1   30   19   41   12   33   22   13   42   14   49   17   40   21   8   39   20   23   7   45   9   36   15   28   50   31   2   44   37   11   3   6   48   43   18   35   32   38   10   24   29   4   16   25   27   47   26   5   46   34 
700.15    1   22   48   19   7   35   32   42   4   18   45   29   20   49   37   21   23   33   46   30   39   34   40   6   31   26   47   41   44   16   27   17   38   8   9   10   15   13   3   43   50   12   14   25   2   11   5   28   36   24 
650.961    1   18   13   9   49   45   34   39   30   46   22   48   19   7   35   32   42   4   37   50   24   44   5   28   12   29   20   21   23   33   2   11   3   43   36   26   47   41   31   6   40   14   25   8   38   15   17   27   16   10 
661.66    1   8   38   7   9   43   22   48   19   35   32   42   4   37   50   24   44   5   15   25   17   49   14   3   2   47   11   28   26   41   12   31   6   40   34   20   36   27   23   33   46   30   39   29   45   21   13   10   18   16 
630.331    1   8   38   9   48   19   7   35   32   42   4   37   50   24   18   45   29   20   30   21   23   33   46   49   39   34   40   6   31   41   47   26   36   13   22   44   5   28   12   2   11   3   43   10   27   25   15   16   17   14 
579.278    1   18   13   9   49   45   34   39   30   46   22   48   8   38   19   7   35   32   42   4   37   50   25   20   29   21   23   33   12   2   11   3   43   36   26   47   41   31   6   44   27   16   15   28   5   24   40   17   14   10 
579.504    1   18   13   9   49   45   34   39   30   46   22   48   8   38   19   7   35   32   42   4   37   50   25   20   29   21   23   33   12   2   11   3   43   36   26   47   41   31   6   44   27   16   15   28   5   24   40   14   17   10 
570.861    1   22   48   19   29   21   25   15   31   3   23   14   8   40   20   46   30   39   34   49   16   18   43   9   17   45   7   38   13   27   50   36   4   44   12   6   37   2   26   47   28   11   5   42   10   35   32   24   33   41 
567.165    1   9   43   18   13   49   45   34   39   30   46   22   48   19   8   38   35   25   17   14   10   40   20   29   21   23   33   12   2   11   31   6   16   15   5   28   37   50   47   7   32   42   4   24   41   27   36   3   44   26 
515.505    1   9   43   18   13   49   45   34   39   30   46   22   48   19   8   38   35   25   17   14   10   40   20   29   21   23   33   12   2   11   31   6   16   7   32   42   4   24   15   27   50   36   44   37   47   28   26   5   3   41 
528.233    1   9   43   18   13   49   45   34   39   30   46   22   48   19   8   38   35   25   17   14   10   40   20   29   7   23   32   42   4   24   21   15   27   50   36   16   44   12   6   3   31   5   11   26   28   47   2   37   33   41 
503.098    1   22   48   9   43   18   13   49   19   7   45   34   39   30   46   8   38   35   25   17   14   10   40   20   29   21   23   33   24   4   42   32   15   27   50   36   16   44   12   6   41   47   26   3   11   2   28   5   37   31 
485.573    1   9   43   18   13   49   22   48   19   7   45   34   39   30   35   8   38   32   25   15   16   36   50   27   42   4   40   10   14   24   21   29   20   46   17   41   44   12   6   37   2   47   26   28   11   5   3   31   23   33 
490.386    1   22   48   19   7   35   9   43   18   13   49   45   34   39   30   46   8   32   42   4   24   21   29   20   40   10   14   17   38   41   15   27   50   16   36   44   12   6   3   31   5   11   2   26   28   47   37   33   23   25 
484.866    1   9   43   18   13   49   22   48   19   45   34   39   30   7   35   32   42   4   29   46   40   24   8   38   21   20   10   14   17   41   15   27   50   16   36   44   12   6   3   31   5   11   2   26   28   47   37   33   23   25 
463.824    1   9   43   18   13   49   22   48   19   7   45   34   39   35   32   30   46   8   38   21   25   17   14   10   40   20   29   23   42   4   24   15   6   41   26   47   2   11   44   5   28   12   37   50   3   31   33   27   36   16 
465.367    1   9   43   18   13   49   22   48   19   7   45   34   39   30   35   46   8   38   25   17   14   10   40   20   29   21   4   32   42   23   27   15   24   50   6   12   44   16   36   3   31   37   28   5   11   2   47   26   41   33 
432.691    1   9   43   18   13   49   22   48   19   7   45   34   39   30   46   8   38   21   10   40   20   29   32   17   42   14   35   4   24   25   23   33   15   6   41   26   47   2   11   44   5   28   12   37   50   3   31   27   36   16 
432.691    1   9   43   18   13   49   22   48   19   7   45   34   39   30   46   8   38   21   10   40   20   29   32   17   42   14   35   4   24   25   23   33   15   6   41   26   47   2   11   44   5   28   12   37   50   3   31   27   36   16 
428.899    1   9   43   18   13   49   22   48   19   7   45   34   39   30   35   46   8   32   38   25   17   14   10   42   40   20   29   21   23   33   27   15   24   4   41   50   6   26   47   2   11   44   5   28   12   37   3   31   36   16 
430.431    1   9   43   18   13   49   22   48   19   7   45   34   39   30   46   8   38   21   10   40   20   29   32   17   42   14   35   4   24   25   23   33   27   15   16   41   36   50   28   37   47   5   11   2   6   26   44   12   3   31 
401.738    1   9   43   18   13   49   22   48   19   7   45   34   39   30   46   8   38   35   25   17   14   10   40   20   29   21   32   42   4   24   50   6   41   23   33   15   27   16   44   26   47   2   11   5   28   12   37   3   31   36 
406.937    1   9   43   18   13   49   22   48   19   7   45   34   39   30   46   8   38   35   25   17   14   10   40   20   29   21   32   42   4   24   50   6   41   15   27   16   36   23   33   44   12   28   37   47   5   11   2   26   3   31 
398.669    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   17   42   14   35   10   40   32   24   4   25   23   15   27   33   41   50   16   36   44   12   6   3   31   26   47   2   11   5   28   37 
379.677    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   14   42   17   10   40   32   24   4   25   23   33   41   15   27   50   16   44   6   26   47   2   11   5   28   12   37   3   31   36 
379.677    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   14   42   17   10   40   32   24   4   25   23   33   41   15   27   50   16   44   6   26   47   2   11   5   28   12   37   3   31   36 
376.575    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   17   42   14   35   10   40   32   24   4   25   23   15   27   33   41   50   16   44   6   26   47   2   11   5   28   12   37   3   31   36 
368.798    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   14   42   17   10   40   32   24   4   25   23   15   27   33   41   50   6   36   16   3   31   44   12   37   28   5   11   2   47   26 
361.751    1   9   43   18   13   49   22   48   19   34   45   7   39   21   29   20   30   46   8   38   35   17   42   14   10   40   32   24   4   25   23   15   27   33   41   36   16   50   6   44   26   47   2   11   5   28   12   37   3   31 
362.516    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   17   42   14   10   40   32   24   4   25   23   15   27   33   41   36   16   50   6   44   26   47   2   11   5   28   12   37   3   31 
356.633    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   14   42   17   10   40   32   24   4   25   23   33   27   15   16   41   50   6   44   26   47   2   11   5   28   12   37   3   31   36 
345.16    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   14   42   17   10   40   32   24   4   25   16   27   15   23   33   41   6   50   44   26   47   2   11   5   28   12   37   3   31   36 
362.255    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   14   17   42   10   40   32   24   4   25   23   15   27   33   41   6   50   26   47   2   11   44   5   28   12   37   3   31   36   16 
353.847    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   14   42   17   10   40   32   24   4   25   23   33   41   15   16   27   6   50   44   26   47   2   11   5   28   12   37   3   31   36 
353.847    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   14   42   17   10   40   32   24   4   25   23   33   41   15   16   27   6   50   44   26   47   2   11   5   28   12   37   3   31   36 
352.312    1   9   43   18   13   49   22   35   20   7   45   34   39   21   29   19   30   46   8   38   48   14   42   17   10   40   32   24   4   25   27   15   23   33   41   6   50   16   44   26   47   2   11   37   5   28   12   3   31   36 
342.482    1   9   43   18   13   49   22   48   19   7   45   34   39   21   29   20   30   46   8   38   35   14   17   42   10   40   32   24   4   25   16   27   15   23   33   41   6   50   44   26   47   2   11   5   28   12   37   3   31   36 
343.752    1   9   16   36   43   18   13   49   22   35   20   7   45   34   39   21   29   19   30   46   8   38   48   14   42   17   10   40   32   24   4   25   27   15   23   33   41   6   50   44   26   47   2   11   37   12   28   5   3   31 
337.643    1   9   16   36   43   18   13   49   22   35   20   7   45   34   39   21   29   19   30   46   8   38   48   14   42   17   10   40   32   24   4   25   27   15   23   33   41   50   6   44   26   47   37   2   11   5   28   12   3   31 
338.775    1   9   16   36   43   18   13   49   22   35   20   7   45   34   39   21   29   19   30   46   8   38   48   14   42   17   10   40   32   24   4   25   27   15   23   33   41   6   50   44   26   47   37   2   11   5   28   12   3   31 
336.097    1   9   16   36   43   18   13   49   22   35   20   7   45   34   39   21   29   19   30   46   8   38   48   14   17   42   10   40   32   24   4   25   27   15   23   33   41   6   50   44   26   47   37   2   11   5   28   12   3   31 
338.18    1   9   16   36   43   18   13   49   22   35   20   7   45   34   39   21   29   19   30   46   8   38   48   14   42   17   32   40   10   24   4   25   23   15   27   33   41   6   50   44   26   12   47   37   11   2   5   28   3   31 
334.348    1   9   16   36   43   18   13   49   22   35   20   7   45   34   39   21   29   19   30   46   8   38   48   32   40   10   17   42   14   24   4   25   27   15   23   33   41   6   50   44   26   47   37   2   11   5   28   12   3   31 
327.489    1   9   18   43   36   16   13   49   22   35   20   30   45   34   39   21   29   19   7   46   8   38   48   14   42   17   10   40   32   24   4   25   27   15   23   33   41   6   50   44   26   47   37   2   11   5   28   12   3   31 
327.489    1   9   18   43   36   16   13   49   22   35   20   30   45   34   39   21   29   19   7   46   8   38   48   14   42   17   10   40   32   24   4   25   27   15   23   33   41   6   50   44   26   47   37   2   11   5   28   12   3   31 
329.909    1   9   16   36   43   18   13   49   22   35   20   7   45   34   39   21   29   19   30   46   8   38   48   32   40   10   17   14   42   24   4   25   27   15   23   33   41   6   50   44   26   28   5   11   2   47   37   12   3   31 
324.91    1   9   18   43   36   16   13   49   22   35   20   30   45   34   39   21   29   19   7   46   8   38   48   32   40   14   42   17   10   24   4   25   27   15   23   33   41   6   50   44   26   47   37   2   11   5   28   12   3   31 
