1 0.998082 0
2 1.00265 0.00456437
3 0.998563 0.00485988
4 0.997546 0.00358361
5 0.999018 0.00314178
6 0.999656 0.00264337
7 0.998779 0.00239975
8 0.999004 0.0020904
9 0.998666 0.00187432
10 0.998462 0.00168882
11 0.998212 0.00154787
12 0.999087 0.0016618
13 0.998452 0.00165522
14 0.997637 0.00173591
15 0.997615 0.00161619
16 0.997733 0.00151638
17 0.998276 0.0015242
18 0.998628 0.00147954
19 0.998429 0.0014136
20 0.998212 0.0013584
21 0.998194 0.00129223
22 0.998362 0.0012435
23 0.998 0.00124205
24 0.998393 0.00125245
25 0.998485 0.00120481
26 0.99875 0.00118748
27 0.998815 0.00114452
28 0.998653 0.00111481
29 0.998758 0.00108088
30 0.998704 0.00104563
31 0.998917 0.00103341
32 0.999105 0.00101825
33 0.999285 0.00100307
34 0.999401 0.000980043
35 0.99951 0.000957791
36 0.999502 0.000930835
37 0.999491 0.000905402
38 0.999468 0.000881554
39 0.999503 0.000859392
40 0.999646 0.000849646
41 0.999646 0.000828664
42 0.999722 0.000812248
43 0.999865 0.000805921
44 0.99976 0.000794425
45 0.999707 0.000778329
46 0.999508 0.000786813
47 0.999651 0.000782918
48 0.999606 0.000767746
49 0.999686 0.000756154
50 0.99974 0.000742864
51 0.999841 0.000735068
52 0.999814 0.000721293
53 0.999774 0.000708656
54 0.999564 0.000726566
55 0.999723 0.000730912
56 0.99978 0.000719967
57 0.999742 0.000708222
58 0.999781 0.000696984
59 0.999766 0.000685245
60 0.9997 0.000676899
61 0.999682 0.000665973
62 0.999745 0.000658167
63 0.999789 0.000649137
64 0.999956 0.000660451
65 0.999922 0.000651102
66 0.999808 0.000651119
67 0.999807 0.000641329
68 0.999776 0.000632595
69 0.999775 0.000623359
70 0.999807 0.000615199
71 0.999821 0.00060663
72 0.999968 0.000615996
73 1.00006 0.00061494
74 1.00006 0.000606573
75 1.00006 0.000598436
76 1.00011 0.000592575
77 1.00019 0.000590531
78 1.00034 0.000600511
79 1.00036 0.000593436
80 1.00033 0.000586681
81 1.00034 0.000579429
82 1.0004 0.000575682
83 1.00045 0.000570677
84 1.00045 0.00056386
85 1.00048 0.000558306
86 1.00049 0.000551811
87 1.00053 0.00054725
88 1.00049 0.000542694
89 1.00037 0.000548838
90 1.00044 0.000546768
91 1.00036 0.000546654
92 1.00033 0.000541747
93 1.00036 0.000536867
94 1.00038 0.000531749
95 1.00027 0.000537471
96 1.00034 0.000536526
97 1.00035 0.000531012
98 1.00038 0.000526572
99 1.00039 0.000521257
100 1.00036 0.000516858
