6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
7.84477    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   2   8   15 
8.04779    1   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   17   29   30   23   24   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
7.08857    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   8   21   2   15 
6.55249    1   8   21   14   19   10   12   13   26   22   3   7   9   33   32   20   34   16   6   18   28   25   27   5   31   11   4   17   23   29   30   24   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.8107    1   2   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.8107    1   2   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   15 
6.8107    1   2   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   15 
6.8107    1   2   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
6.82797    1   24   23   30   29   17   4   11   31   5   27   25   28   18   6   16   34   20   32   33   9   7   3   22   26   13   12   10   19   14   21   8   2   15 
