833.382    1   42   30   40   22   26   23   50   10   9   33   31   36   25   48   24   12   39   38   46   17   27   6   28   13   37   18   7   32   21   8   14   4   41   43   34   35   3   5   47   11   2   44   45   29   15   20   19   49   16 
780.519    1   15   25   4   22   34   2   31   18   21   23   13   14   16   10   44   19   41   12   9   35   46   30   17   40   8   39   20   7   45   48   38   29   50   27   37   47   26   28   5   11   3   43   32   33   42   49   24   6   36 
695.853    1   17   42   48   27   13   18   23   43   28   47   2   26   41   36   4   10   34   45   39   8   21   30   35   40   50   44   11   33   32   9   46   7   19   29   24   37   6   15   25   3   12   31   49   16   5   20   14   22   38 
657.383    1   17   15   6   37   24   25   3   49   20   16   5   12   11   44   50   40   35   30   21   8   39   45   34   10   4   36   41   26   2   47   28   43   23   14   42   13   22   33   31   9   18   32   46   7   19   29   48   38   27 
657.383    1   17   15   6   37   24   25   3   49   20   16   5   12   11   44   50   40   35   30   21   8   39   45   34   10   4   36   41   26   2   47   28   43   23   14   42   13   22   33   31   9   18   32   46   7   19   29   48   38   27 
661.51    1   17   15   6   37   24   25   3   49   20   16   5   12   11   44   50   40   35   30   21   8   39   45   34   10   4   36   41   26   2   47   28   43   23   18   13   27   29   19   7   46   32   9   31   33   22   42   14   48   38 
645.55    1   17   15   6   3   45   29   19   7   46   9   40   36   41   12   31   4   35   30   21   8   39   34   26   11   2   47   28   37   24   25   49   20   10   32   23   43   50   44   5   16   18   33   42   48   27   13   22   14   38 
642.469    1   17   15   6   3   24   29   19   7   46   9   40   36   41   12   31   4   35   30   21   8   39   45   34   10   32   25   33   22   13   42   14   49   20   23   48   38   28   5   2   37   47   16   26   50   44   11   18   43   27 
628.464    1   17   15   6   3   37   24   25   49   20   16   5   12   11   44   50   40   35   30   21   8   39   45   34   10   4   36   41   26   2   47   28   43   23   29   19   7   46   32   18   9   31   33   42   48   38   27   13   22   14 
603.326    1   13   17   14   22   15   3   37   6   24   25   49   20   16   5   12   47   28   43   23   29   19   7   46   9   32   48   42   33   41   26   2   11   44   50   40   35   30   21   8   39   45   34   10   4   36   18   31   27   38 
613.027    1   13   27   14   22   15   3   37   6   24   25   49   20   16   5   12   47   28   43   23   29   19   7   46   9   32   48   42   33   41   26   2   11   44   50   40   35   30   21   8   39   45   34   10   4   36   18   31   17   38 
610.128    1   18   9   31   27   13   38   48   49   20   16   33   5   12   11   44   50   40   35   30   21   8   39   45   34   17   15   6   37   28   47   2   26   43   24   25   4   22   23   10   3   36   41   29   19   7   46   32   42   14 
595.902    1   18   9   31   27   13   38   48   14   22   15   3   37   6   24   25   49   20   16   5   12   47   28   43   23   29   19   7   46   32   42   33   41   26   2   11   44   50   40   35   30   21   8   39   45   34   10   17   4   36 
602.43    1   13   27   14   22   15   3   37   6   24   25   49   20   16   5   12   47   28   43   23   29   19   7   46   9   32   48   42   33   41   26   2   11   44   50   40   35   30   21   8   39   45   34   10   17   38   18   4   36   31 
612.257    1   13   27   14   22   15   3   37   6   17   24   25   49   20   16   5   12   11   44   50   40   35   30   21   34   45   39   8   10   4   36   41   26   2   47   28   43   23   29   19   7   46   32   9   18   31   33   42   48   38 
602.509    1   22   17   48   13   15   6   37   28   47   2   26   40   35   43   24   25   4   20   23   30   8   21   39   45   34   10   3   18   9   32   46   7   29   19   31   33   36   41   50   44   11   12   5   16   27   49   14   42   38 
580.629    1   17   15   26   2   47   28   37   6   40   35   43   24   36   42   9   48   13   27   3   31   33   49   18   16   5   12   11   44   50   30   8   21   39   45   34   10   20   14   23   41   25   4   22   32   46   29   19   7   38 
585.841    1   17   15   13   27   37   3   6   24   25   49   20   14   23   43   11   47   2   26   41   36   4   10   34   45   39   8   21   30   35   40   50   44   28   12   5   16   42   22   48   31   33   18   9   32   46   7   19   29   38 
581.657    1   17   15   6   37   28   47   2   26   40   35   43   24   25   4   22   20   23   30   8   21   39   45   34   10   3   18   9   32   46   7   29   19   31   36   33   41   50   44   11   12   5   16   27   13   49   38   48   14   42 
491.341    1   50   31   26   5   11   2   3   44   12   47   28   37   6   10   33   27   22   14   41   36   49   23   46   40   42   9   43   18   24   48   13   7   21   45   34   39   19   29   30   20   8   38   32   35   4   15   16   25   17 
569.544    1   17   13   15   6   37   28   11   12   5   47   2   26   40   35   43   24   25   4   22   20   23   30   8   21   39   45   34   10   3   18   9   32   46   7   29   19   31   36   33   41   50   44   16   27   42   14   49   48   38 
574.732    1   17   48   29   19   7   46   32   9   36   41   50   44   11   12   5   18   3   26   2   47   28   37   6   10   34   45   39   21   8   30   23   20   22   4   25   24   43   35   40   38   33   27   14   49   16   15   31   13   42 
566.66    1   17   15   6   37   28   47   2   26   33   31   19   29   7   46   32   9   18   3   23   5   12   11   44   50   41   36   48   30   8   21   39   45   34   10   20   22   4   25   24   43   35   40   38   14   27   49   16   13   42 
572.231    1   17   15   6   44   50   36   41   27   38   35   43   24   13   25   4   3   18   9   32   46   7   29   19   31   10   22   20   34   45   39   21   8   30   23   33   49   16   5   12   11   37   28   47   2   26   40   14   48   42 
566.802    1   17   48   29   19   7   46   32   9   36   41   50   44   11   12   5   18   3   26   2   47   28   37   6   10   34   45   39   21   8   30   23   20   22   4   25   24   43   35   40   38   15   33   13   49   16   31   27   14   42 
561.287    1   17   15   6   37   28   47   2   26   33   31   19   29   7   46   40   35   43   24   25   27   16   20   23   30   8   21   39   45   34   10   3   5   12   11   44   50   41   36   42   14   22   4   13   49   48   18   9   32   38 
550.727    1   17   15   6   37   28   47   2   26   23   35   43   24   25   4   22   40   20   30   8   21   39   45   34   10   3   31   9   32   46   7   29   19   18   36   33   41   50   44   11   12   5   16   27   48   49   13   42   14   38 
527.391    1   17   15   6   44   50   36   41   27   38   35   43   24   13   25   4   3   37   28   47   2   26   33   31   12   11   5   16   42   23   49   40   39   21   8   30   45   34   20   22   10   19   29   7   46   32   9   18   48   14 
528.689    1   17   15   6   44   50   36   41   27   38   35   43   24   13   25   4   3   37   28   47   2   26   33   31   12   11   5   16   42   23   49   40   39   19   8   30   45   34   20   22   10   21   29   7   46   32   9   18   48   14 
533.397    1   17   15   10   22   20   34   45   39   21   8   30   23   41   6   37   28   47   2   26   44   50   36   27   38   35   43   24   13   25   4   3   33   31   12   11   5   16   42   49   40   19   29   7   46   32   9   18   14   48 
540.827    1   17   15   6   37   28   47   2   26   5   12   11   33   31   13   4   25   24   43   35   23   16   18   49   3   44   50   36   41   27   38   9   32   46   7   29   19   10   22   20   34   45   39   21   8   30   40   14   48   42 
513.48    1   23   13   22   48   29   19   7   46   32   9   40   35   43   24   25   4   15   6   37   28   47   2   26   33   31   36   41   50   44   11   12   5   3   16   17   18   38   27   49   10   20   34   45   39   21   8   30   14   42 
536.175    1   17   15   6   37   28   47   2   26   5   12   11   33   31   13   4   25   24   43   35   23   16   18   49   3   44   9   32   46   7   29   19   48   38   20   30   8   21   39   45   34   10   40   22   14   27   50   41   36   42 
537.694    1   17   48   29   19   7   46   32   9   36   41   50   44   11   12   5   18   3   26   2   47   28   37   15   6   16   27   42   23   49   25   4   31   33   13   35   38   43   24   14   40   30   8   21   39   45   34   20   22   10 
515.26    1   17   48   29   19   7   46   32   9   36   41   15   3   37   28   47   2   26   50   44   6   27   13   31   33   11   12   5   16   18   49   14   35   38   42   23   25   4   43   24   40   22   20   8   30   21   39   45   34   10 
515.413    1   17   15   48   29   19   7   46   32   9   36   41   44   50   26   2   47   28   37   3   6   27   38   35   43   24   13   25   4   18   31   5   12   11   33   23   16   42   49   22   40   20   30   8   21   39   45   34   10   14 
516.965    1   17   48   29   19   7   46   32   9   36   15   6   37   28   47   2   26   3   49   18   16   23   35   43   24   25   4   13   31   33   11   12   5   44   50   41   27   38   20   30   8   21   39   45   34   10   40   22   14   42 
508.504    1   17   48   29   19   7   46   32   9   36   41   18   43   24   25   4   13   31   33   11   12   5   26   2   47   28   37   6   15   49   3   44   50   27   14   22   40   16   23   35   38   30   8   21   39   45   34   20   10   42 
520.9    1   9   10   34   45   39   21   8   30   20   40   22   35   38   24   43   26   50   41   36   4   25   23   42   27   44   3   49   18   16   5   12   11   2   47   28   33   31   37   6   15   13   17   48   29   19   7   46   32   14 
489.405    1   18   49   22   48   19   7   45   32   14   35   42   17   21   29   34   30   16   41   13   15   4   9   38   39   40   20   46   8   50   5   28   2   11   3   37   47   12   26   31   44   6   43   36   24   25   27   33   23   10 
503.73    1   18   16   23   35   13   24   27   41   36   50   44   3   49   25   4   43   31   33   11   12   5   26   2   47   28   37   6   15   9   32   46   7   19   29   48   17   38   20   34   45   39   21   22   10   8   30   40   14   42 
507.709    1   18   16   23   35   43   24   25   4   13   31   33   47   12   5   26   2   11   28   37   6   15   17   49   3   44   50   36   41   27   38   9   32   46   10   22   20   34   45   39   21   8   30   7   29   19   42   14   48   40 
512.505    1   18   16   23   35   13   24   17   48   29   19   7   46   32   9   15   6   37   28   47   2   26   5   12   11   33   31   43   4   25   49   3   44   50   36   41   27   38   20   34   45   39   21   22   10   8   30   40   14   42 
