0.5     79.4427    0.270775
0.7     24.7149    0.116391
0.9      10.288   0.0424906
1.1     5.60236  0.00946331
1.3     3.57444  0.00933093
1.5     2.53041  0.00483083
1.7     1.90555  0.00310415
1.9     1.50911  0.00263882
